Input,,Result Number,Widget,Data Origin,Result Row,Source Page URL,Regio,Insula,Civico,IDENT,Thumb,Nome,Descrizione,Pip
,,,,,,,VI,8,17,VI.8.17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Bottega_VI.8.17._1.JPG/150px-Bottega_VI.8.17._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2008%2017.htm
,,,,,,,VI,8,18,VI.8.18,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Bottega_VI.8.18._1.JPG/150px-Bottega_VI.8.18._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2008%2018.htm
,,,,,,,VI,8,19,VI.8.19,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Bottega_VI.8.19._1.JPG/150px-Bottega_VI.8.19._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2008%2019.htm
,,,,,,,VI,8,20,VI.8.20,,Fullonica di L. Veranius Hypsaeus,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2008%2020.htm
,,,,,,,VI,8,21,VI.8.21,,Casa di L. Veranius Hypsaeus,"Scavata tra il 1824 ed il 1829, è una casa adiacente all'omonima fullonica: l'abitazione ha un atrio ben conservato, con colonne intorno al impluvio in tufo e resti di pavimentazione a mosaico, quest'ultimo, soprattutto nel tablino, realizzato con la tecnica del opus signinum; sono inoltre visibili tracce di intonaco che facevano parte di decorazioni in terzo e quarto stile e parte della scalinata che portava al piano superiore.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2008%2021.htm
,,,,,,,VI,8,22,VI.8.22,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Casa_della_Fontana_Grande_2.JPG/150px-Casa_della_Fontana_Grande_2.JPG,Casa della Fontana Grande,"Deve il suo nome e la sua particolarità alla presenza nel giardino di una grossa fontana, tipica del periodo post-augusteo, a forma di nicchia ed interamente decorata con mosaici e pezzi di vetro policromi; è inoltre presente un bronzo raffigurante un putto con delfino, copia di quello originale esposto al museo archeologico a Napoli.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2008%2022.htm
,,,,,,,VI,8,23,VI.8.23,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Casa_della_Fontana_Piccola_1.JPG/150px-Casa_della_Fontana_Piccola_1.JPG,Casa della Fontana Piccola,"Risale al I secolo a.C. ed è strutturata sull'asse ingresso, atrio, tablino. Proprio lungo l'atrio, con impluvium, si aprono la maggior parte delle stanze. Il peristilio è decorato con raffigurazioni di paesaggi ed edifici marittimi; presente inoltre una fontana, che funge da ninfeo, decorata con mosaici e sculture.",http://www.pompeiisites.org/Sezione.jsp?titolo=Casa+della+Fontana+Piccola+%28VI%2C8%2C23%29&idSezione=83
,,,,,,,VI,8,24,VI.8.24,,Ingresso secondario (VI.8.23.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2008%2024.htm
,,,,,,,VI,9,1,VI.9.1,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Casa_di_Iside_ed_Io_1.JPG/150px-Casa_di_Iside_ed_Io_1.JPG,Casa di Iside ed Io,"Chiamata anche Casa del Duca d'Aumale, era probabilmente una caupona, come testimoniato dall'enorme quantità di stoviglie ritrovati e conservati al museo Condé di Parigi: nell'atrio, resti dell'impluvium e di un blocco in travertino, utilizzato come base per una cassaforte; diversi ambienti sono stati danneggiati da un bombardamento del 1943 e mancano le decorazioni pittoriche, alcune asportate, come quella raffigurante l'arrivo di Io a Canopo.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2001.htm
,,,,,,,VI,9,2,VI.9.2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Casa_del_Meleagro_1.JPG/150px-Casa_del_Meleagro_1.JPG,Casa del Meleagro,"Deve il nome ad un affresco raffigurante Meleagro e Atalanta posto all'ingresso della casa; l'atrio è pavimentato in cocciopesto, mentre, una rarità nell'antica Pompei, è l'oecus è in stile corinzio, decorato con colonne.",http://www.pompeiisites.org/Sezione.jsp?titolo=Casa+di+Meleagro+%28VI%2C9%2C2%29&idSezione=289
,,,,,,,VI,9,3,VI.9.3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Casa_del_Centauro_2.JPG/150px-Casa_del_Centauro_2.JPG,Casa del Centauro,"Chiamata anche Casa di A. Vettius Caprasius Felix è il frutto dell'unione di due abitazioni, come dimostrato dalla presenza di un doppio tablino, peristilio, che hanno conservato quasi intatte le colonne, atrio ed impluvium, dove, al di sotto di uno di essi, è stato ritrovato un mosaico pavimentale appartenente alla precedente abitazione; sono inoltre visibili tracce di decorazioni parietali, soprattutto affreschi di forme geometriche.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2003.htm
,,,,,,,VI,9,4,VI.9.4,,Ingresso secondario (VI.9.3.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2004.htm
,,,,,,,VI,9,5,VI.9.5,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Casa_del_Centauro_1.jpg/150px-Casa_del_Centauro_1.jpg,Ingresso secondario (VI.9.3.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2005.htm
,,,,,,,VI,9,6,VI.9.6,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Casa_dei_Dioscuri_1.JPG/150px-Casa_dei_Dioscuri_1.JPG,Casa dei Dioscuri,"È stata costruita nell'ultima fase di Pompei e venne esplorata tra il 1828 ed il 1829: la costruzione presenta un atrio corinzio con dodici colonne in tufo e le pitture sono tutte in quarto stile, tra cui quella dei dioscuri Castore e Polluce. Finemente decorato anche il peristilio con elementi architettonici e nature morte.",http://www.pompeiisites.org/Sezione.jsp?titolo=Casa+dei+Dioscuri+%28VI%2C9%2C6%29&idSezione=290
,,,,,,,VI,9,7,VI.9.7,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Casa_di_Cn._Caetronius_Eutychus_1.JPG/150px-Casa_di_Cn._Caetronius_Eutychus_1.JPG,Casa di Cn. Caetronius Eutychus,"È stata scavata tra il 1826 ed il 1837: è strutturata con un atrio con impluvio centrale in tufo, una cucina, dov'è ancora visibile il focolare ed i resti di un affresco raffigurante un serpente nei pressi di un larario, un giardino con triclinio e quattordici stanze, alcune delle quale conservano pezzi di intonaco alle pereti, in rosso o bianco.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2007.htm
,,,,,,,VI,9,8,VI.9.8,,Ingresso secondario (VI.9.7.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2008.htm
,,,,,,,VI,9,9,VI.9.9,,Ingresso secondario (VI.9.6.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2009.htm
,,,,,,,VI,9,10,VI.9.10,,Ingresso secondario (VI.9.3.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2010.htm
,,,,,,,VI,9,11,VI.9.11,,Ingresso secondario (VI.9.3.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2011.htm
,,,,,,,VI,9,12,VI.9.12,,Ingresso secondario (VI.9.3.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2012.htm
,,,,,,,VI,9,13,VI.9.13,,Ingresso secondario (VI.9.2.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2013.htm
,,,,,,,VI,9,14,VI.9.14,,Ingresso secondario (VI.9.1.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2009%2014.htm
,,,,,,,VI,10,1,VI.10.1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Caupona_VI.10.1._1.JPG/150px-Caupona_VI.10.1._1.JPG,Caupona,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2001.htm
,,,,,,,VI,10,2,VI.10.2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Casa_dei_Cinque_Scheletri_1.JPG/150px-Casa_dei_Cinque_Scheletri_1.JPG,Casa dei Cinque Scheletri,"Chiamata anche Casa del Vatinicio di Cassandra presenta resti di intonaco in rosso sulla facciata, mentre all'interno l'atrio ha un impluvium in marmo ed un pavimento in cocciopesto con alcune tessere bianche; in un oecus è stato ritrovato un affresco di Elena e Paride e di Ulisse e Penelope, conservato al museo nazionale; stessa sorte è toccata all'affresco di Perseo ed Andromeda.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2002.htm
,,,,,,,VI,10,3,VI.10.3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Caupona_VI.10.3._1.JPG/150px-Caupona_VI.10.3._1.JPG,Caupona,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2003.htm
,,,,,,,VI,10,4,VI.10.4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Casa_di_Caprasia_e_Nymphius_1.JPG/150px-Casa_di_Caprasia_e_Nymphius_1.JPG,Casa di Caprasia e Nymphius,"È stata esplorata nel 1828 e nel 1831 ed ha un impianto irregolare: il triclinio era posto sul retro della casa, con ingresso dal giardino, il quale era probabilmente decorato con piante in vasi; sono visibili i resti della scala che portava al piano superiore e tracce del mosaico pavimentale.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2004.htm
,,,,,,,VI,10,5,VI.10.5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Bottega_VI.10.5._1.JPG/150px-Bottega_VI.10.5._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2005.htm
,,,,,,,VI,10,6,VI.10.6,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Casa_di_Pomponius_1.JPG/150px-Casa_di_Pomponius_1.JPG,Casa di Pomponius,"È così chiamata poiché al momento dello scavo, sulla facciata, fu ritrovato un affresco con la scritta Pomponius, il proprietario della casa: nell'atrio, oltre all'impluvio, è stato ritrovato anche un pozzo ed un frantoio, forse in attesa di essere messo nella cantina, mentre nel giardino era un portico sostenuto da quattro colonne; resti di affreschi si osservano in un cubicolo ed in un oecus, così come pezzi di pavimento in pietra colorata.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2006.htm
,,,,,,,VI,10,7,VI.10.7,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Casa_dell%27Ancora_1.JPG/150px-Casa_dell%27Ancora_1.JPG,Casa dell'Ancora,Prende in nome da un mosaico che raffigura un'ancora posto nella zona d'ingresso: di interesse anche il giardino colonnato che presenta delle nicchie absidate.,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2007.htm
,,,,,,,VI,10,8,VI.10.8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Casa_del_Naviglio_2.JPG/150px-Casa_del_Naviglio_2.JPG,Ingresso secondario (VI.10.11.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2008.htm
,,,,,,,VI,10,9,VI.10.9,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Casa_del_Naviglio_1.JPG/150px-Casa_del_Naviglio_1.JPG,Ingresso secondario (VI.10.11.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2009.htm
,,,,,,,VI,10,10,VI.10.10,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2010.htm
,,,,,,,VI,10,11,VI.10.11,,Casa del Naviglio,"Chiamata anche Casa di Zefiro e Flora, originaria del III secolo a.C. si sviluppa intorno ad un cortile centrale: presenta poi un tablino ed un triclinio, ottenuto riutilizzando lo spazio occupato precedentemente da un orto. In tutta la casa si ripercorrono decorazioni in quarto stile, anche se non mancano alcuni esempi di pittura in primo stile.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2011.htm
,,,,,,,VI,10,12,VI.10.12,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2012.htm
,,,,,,,VI,10,13,VI.10.13,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2013.htm
,,,,,,,VI,10,14,VI.10.14,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2014.htm
,,,,,,,VI,10,15,VI.10.15,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2015.htm
,,,,,,,VI,10,16,VI.10.16,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Casa_dell%27Ancora_5.JPG/150px-Casa_dell%27Ancora_5.JPG,Ingresso secondario (VI.10.7.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2016.htm
,,,,,,,VI,10,17,VI.10.17,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Casa_di_Pomponius_2.JPG/150px-Casa_di_Pomponius_2.JPG,Ingresso secondario (VI.10.6.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2017.htm
,,,,,,,VI,10,18,VI.10.18,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Casa_di_Caprasia_e_Nymphius_2.JPG/150px-Casa_di_Caprasia_e_Nymphius_2.JPG,Ingresso secondario (VI.10.4.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2018.htm
,,,,,,,VI,10,19,VI.10.19,,Ingresso secondario (VI.10.1.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2010%2019.htm
,,,,,,,VI,11,1,VI.11.1,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2001.htm
,,,,,,,VI,11,2,VI.11.2,,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2002.htm
,,,,,,,VI,11,3,VI.11.3,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2003.htm
,,,,,,,VI,11,4,VI.11.4,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2004.htm
,,,,,,,VI,11,5,VI.11.5,,Giardino,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2005.htm
,,,,,,,VI,11,6,VI.11.6,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2006.htm
,,,,,,,VI,11,7,VI.11.7,,Casa con bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2007.htm
,,,,,,,VI,11,8,VI.11.8,,Casa di Eutychus,"È stata scavata nel 1835 ed aveva conservato anche parte del piano superiore, andato poi perduto, insieme ad altri ambienti, a causa di un bombardamento nel 1943: al suo interno furono ritrovati uno scheletro e diversi monili in oro, mentre nella cucina era un larario ad edicola, ornato all'interno con foglie e la raffigurazione di un pavone.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2008.htm
,,,,,,,VI,11,9,VI.11.9,,Casa del Labirinto,"Prende il nome da un mosaico che raffigura la lotte nel labirinto tra Teseo ed il Minotauro: si tratta di una costruzione di epoca sannitica costituita da un doppio atrio ed un peristilio, oltre che un quartiere termale ed un panificio con tre macine; degno di nota l'oecus affrescato e impreziosito da dieci colonne.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2009.htm
,,,,,,,VI,11,10,VI.11.10,,Casa del Labirinto,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2010.htm
,,,,,,,VI,11,11,VI.11.11,,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2011.htm
,,,,,,,VI,11,12,VI.11.12,,Casa con bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2012.htm
,,,,,,,VI,11,13,VI.11.13,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2013.htm
,,,,,,,VI,11,14,VI.11.14,,Casa con bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2014.htm
,,,,,,,VI,11,15,VI.11.15,,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2015.htm
,,,,,,,VI,11,16,VI.11.16,,Lupanare di Afrodite,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2016.htm
,,,,,,,VI,11,17,VI.11.17,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2017.htm
,,,,,,,VI,11,18,VI.11.18,,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2018.htm
,,,,,,,VI,11,19,VI.11.19,,Hospitium,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2019.htm
,,,,,,,VI,11,20,VI.11.20,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2011%2020.htm
,,,,,,,VI,12,1,VI.12.1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Bottega_VI.12.1._1.JPG/150px-Bottega_VI.12.1._1.JPG,Bottega,"Dà anche accesso alla Casa del Fauno e su un pilastro esterno è stata rinvenuta una scrittura in lingua osca, andata poi perduta.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2012%2001.htm
,,,,,,,VI,12,2,VI.12.2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Casa_del_Fauno_1.JPG/150px-Casa_del_Fauno_1.JPG,Casa del Fauno,"Risale al II secolo a.C. ed ampliata nel secolo successivo: è così denominata per il ritrovamento di una statua in bronzo raffigurante un fauno, al centro dell'impluvium. Sicuramente una delle maggiori dimore di Pompei, ha due giardini con peristilio e due atri ed era decorata con affreschi in primo stile e pavimentata con mosaici, tra cui quello dell'esedra, raffigurante la battaglia tra Dario e Alessandro.",http://www.pompeiisites.org/Sezione.jsp?titolo=Casa+del+Fauno&idSezione=67
,,,,,,,VI,12,3,VI.12.3,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Bottega_VI.12.3._1.JPG/150px-Bottega_VI.12.3._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2012%2003.htm
,,,,,,,VI,12,4,VI.12.4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Bottega_VI.12.4._1.JPG/150px-Bottega_VI.12.4._1.JPG,Bottega,"Presentava al momento dello scavo dei graffiti su un pilastro esterno; sono visibili i resti di una scala che conduceva al piano superiore, sotto la quale si apre un piccolo vano sostenuto da un arco, ed una piccola nicchia su una parete.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2012%2004.htm
,,,,,,,VI,12,5,VI.12.5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Casa_del_Fauno_27.JPG/150px-Casa_del_Fauno_27.JPG,Ingresso secondario (VI.12.2.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2012%2005.htm
,,,,,,,VI,12,6,VI.12.6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Bottega_VI.12.6._1.JPG/150px-Bottega_VI.12.6._1.JPG,Bottega,"Sulla parete esterna sono stati ritrovati dei graffiti in nero, andati perduti, mentre all'interno si nota una nicchia e la bocca di una cisterna.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2012%2006.htm
,,,,,,,VI,12,7,VI.12.7,,Ingresso secondario (VI.12.2.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2012%2007.htm
,,,,,,,VI,12,8,VI.12.8,,Ingresso secondario (VI.12.1.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2012%2008.htm
,,,,,,,VI,12,1,VI.12.1,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2001.htm
,,,,,,,VI,12,2,VI.12.2,,Casa del Gruppo dei Vasi di Vetro,"È stata parzialmente scavata nel 1830, per poi essere terminata nel 1874: nel 1943, due bombe sganciate durante il secondo conflitto mondiale, provocarono il crollo di tre stanze e della parte sud-ovest del peristilio; sul giardino si apre il triclinio estivo, l'unico che conserva resti di decorazioni parietali, con al centro l'affresco raffigurante Medea e le figlie di Pelia, conservato al museo archeologico di Napoli.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2002.htm
,,,,,,,VI,12,3,VI.12.3,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2003.htm
,,,,,,,VI,12,4,VI.12.4,,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2004.htm
,,,,,,,VI,12,5,VI.12.5,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Bottega_VI.13.5._1.JPG/150px-Bottega_VI.13.5._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2005.htm
,,,,,,,VI,12,6,VI.12.6,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Casa_di_M._Terentius_Eudoxus_1.JPG/150px-Casa_di_M._Terentius_Eudoxus_1.JPG,Casa di M. Terentius Eudoxus,"Chiamata anche Casa del Forno di Ferro è stata esplorata a più riprese tra il 1833 ed il 1873 ed in seguito danneggiata da una bombardamento della seconda guerra mondiale: l'atrio presenta i resti di un impluvio in marmo, mentre nel giardino è rimasta integra qualche colonna del peristilio, il quale era stato trasformato dal proprietario in una officina tessile.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2006.htm
,,,,,,,VI,12,7,VI.12.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Bottega_VI.13.7._1.JPG/150px-Bottega_VI.13.7._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2007.htm
,,,,,,,VI,12,8,VI.12.8,,Ingresso secondario (VI.13.6.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2008.htm
,,,,,,,VI,12,9,VI.12.9,,Ingresso secondario (VI.13.6.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2009.htm
,,,,,,,VI,12,10,VI.12.10,,Casa di Claudius Eulogus,"Scavata nel 1874, è di modeste dimensioni e ha un atrio con impluvium, dove è in origine era collocato un tavolo in muratura andato perduto a seguito di un bombardamento nel 1943.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2010.htm
,,,,,,,VI,12,11,VI.12.11,,Ingresso secondario (VI.13.10.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2011.htm
,,,,,,,VI,12,12,VI.12.12,,Ingresso secondario (VI.13.19.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2012.htm
,,,,,,,VI,12,13,VI.12.13,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2013.htm
,,,,,,,VI,12,14,VI.12.14,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2014.htm
,,,,,,,VI,12,15,VI.12.15,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2015.htm
,,,,,,,VI,12,16,VI.12.16,,Casa di Gavius Proculus,"Era probabilmente utilizzata anche come caupona: il giardino infatti era il luogo dove venivano serviti gli ospiti; oltre a tracce di iscrizioni elettorali sulla facciata, andate perdute, la casa non presenta particolari decorazioni, anche se risulta caratteristica, all'esterno, una torre d'acqua, dalla quale fuoriescono sei tubi di diverse dimensioni che mantenevano costante il flusso dell'acqua.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2016.htm
,,,,,,,VI,12,17,VI.12.17,,Thermopolium,-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2017.htm
,,,,,,,VI,12,18,VI.12.18,,Ingresso secondario (VI.13.13.),-,http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2018.htm
,,,,,,,VI,12,19,VI.12.19,,Casa di Pompeius Axiochus,"È così chiamata poiché al suo interno fu ritrovato un sigillo con questo nome: sulla facciata erano presenti diversi graffiti, mentre all'interno sono presenti decorazioni parietali con pitture a schemi geometrici in giallo e rosso e resti di pavimento a mosaico; caratteristiche sei nicchie in una parete del giardino: in una di esse fu ritrovata la statua di un ragazzino.",http://pompeiiinpictures.com/pompeiiinpictures/R6/6%2013%2019.htm
